AÑO,MES,CATEGORIA,TIPO,DISTRITO,PROVINCIA,LUGAR,SITIOTURISTICO,ACTIVIDAD,NVISITANTES,PROVENIENCIA,PRECIO
2021,setiembre,Aventura,Conboleto ,Caraz,Huaraz,Llaca,Paron,Turismo,0,extranjero,150
2021,setiembre,convencional,exonerado,Caraz,Carhuaz,Ulta,Paron,Turismo,623,local,75
2021,setiembre,convencional,exonerado,Caraz,Carhuaz,Ulta,Paron,Turismo,146,nacional,15
2021,setiembre,convencional,Conboleto ,Cashapampa,Carhuaz,Ulta,Cashapampa,Turismo,22,extranjero,150
2021,setiembre,convencional,Conboleto ,Cashapampa,Carhuaz,Ulta,Cashapampa,Turismo,77,local,75
2021,setiembre,convencional,exonerado,Cashapampa,Carhuaz,Ulta,Cashapampa,Turismo,0,nacional,15
2021,setiembre,convencional,exonerado,Cashapampa,Carhuaz,Ulta,Cashapampa,Turismo,0,extranjero,150
2021,setiembre,Aventura,Conboleto ,SanMarcos,Carhuaz,Ulta,Huaripampa,TrekingQuillcayhuanca Cojup,1,local,75
2021,setiembre,Aventura,Conboleto ,SanMarcos,Carhuaz,Ulta,Huaripampa,TrekingQuillcayhuanca Cojup,290,nacional,15
2021,setiembre,Aventura,exonerado,SanMarcos,Carhuaz,Ulta,Huaripampa,TrekingQuillcayhuanca Cojup,65,extranjero,150
2021,setiembre,Aventura,exonerado,SanMarcos,Carhuaz,Ulta,Huaripampa,TrekingQuillcayhuanca Cojup,0,local,75
2021,setiembre,Aventura,Conboleto ,Yungay,Carhuaz,Ulta,lagunaChinancochaylaguna313,Turismo,0,nacional,15
2021,setiembre,Aventura,Conboleto ,Yungay,Carhuaz,Ulta,lagunaChinancochaylaguna314,Turismo,0,extranjero,150
2021,setiembre,convencional,exonerado,Yungay,Huaraz,Querococha,lagunaChinancochaylaguna315,Turismo,0,local,75
2021,setiembre,convencional,exonerado,Yungay,Huaraz,Querococha,lagunaChinancochaylaguna316,Turismo,0,nacional,15
2021,setiembre,convencional,Conboleto ,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,150
2021,setiembre,convencional,Conboleto ,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,local,75
2021,setiembre,convencional,exonerado,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,15
2021,setiembre,convencional,exonerado,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,150
2021,setiembre,convencional,Conboleto ,Catac,Huaylas,Paron,Pastoruri,Turismo,0,local,75
2021,setiembre,convencional,Conboleto ,Catac,Huaylas,Paron,Pastoruri,Turismo,0,nacional,15
2021,setiembre,convencional,exonerado,Catac,Huaylas,Paron,Pastoruri,Turismo,0,extranjero,150
2021,setiembre,convencional,exonerado,Catac,Huaylas,Paron,Pastoruri,Turismo,0,local,75
2021,setiembre,convencional,Conboleto ,Huaraz,Huaylas,Paron,PNH,escaladaalnevadoContrahierbas,0,nacional,15
2021,setiembre,convencional,Conboleto ,Huaraz,Huaylas,Paron,PNH,escaladaalnevadoContrahierbas,0,extranjero,150
2021,setiembre,Aventura,exonerado,Huaraz,Huaylas,Paron,PNH,escaladaalnevadoContrahierbas,0,local,75
2021,setiembre,Aventura,exonerado,Huaraz,Huaylas,Paron,PNH,escaladaalnevadoContrahierbas,0,nacional,15
2021,setiembre,Aventura,Conboleto ,Acopalca,Huaylas,Paron,lagunaPurhuay,Turismo,0,extranjero,150
2021,setiembre,Aventura,Conboleto ,Acopalca,Huaylas,Paron,lagunaPurhuay,Turismo,0,local,75
2021,setiembre,Aventura,exonerado,Acopalca,Huaylas,Paron,lagunaPurhuay,Turismo,0,nacional,15
2021,setiembre,Aventura,exonerado,Acopalca,Huaylas,Paron,lagunaPurhuay,Turismo,0,extranjero,150
2021,setiembre,Aventura,Conboleto ,Independencia,Sihuas,Cashapampa,LagunaChurup,Turismo,0,local,75
2021,setiembre,Aventura,Conboleto ,Independencia,Sihuas,Cashapampa,LagunaChurup,Turismo,0,nacional,15
2021,setiembre,Aventura,exonerado,Independencia,Sihuas,Cashapampa,LagunaChurup,Turismo,0,extranjero,150
2021,setiembre,Aventura,exonerado,Independencia,Sihuas,Cashapampa,LagunaChurup,Turismo,0,local,75
2021,setiembre,Aventura,Conboleto ,Independencia,Sihuas,Cashapampa,Quillcayhuanca,escaladaalnevadoArtesonraju,0,nacional,15
2021,setiembre,Aventura,Conboleto ,Independencia,Sihuas,Cashapampa,Quillcayhuanca,escaladaalnevadoArtesonraju,0,extranjero,150
2021,setiembre,Aventura,exonerado,Independencia,Huari,Huaripampa,Quillcayhuanca,escaladaalnevadoArtesonraju,0,local,75
2021,setiembre,Aventura,exonerado,Independencia,Huari,Huaripampa,Quillcayhuanca,escaladaalnevadoArtesonraju,0,nacional,15
2021,setiembre,Aventura,Conboleto ,Independencia,Huari,Huaripampa,lagunaLlaca,trekking Santa Cruz - Huaripampa,0,extranjero,150
2021,setiembre,Aventura,Conboleto ,Independencia,Huari,Huaripampa,lagunaLlaca,trekkingSantaCruzHuaripampa,0,local,75
2021,setiembre,Aventura,exonerado,Independencia,Huari,Huaripampa,lagunaLlaca,trekkingSantaCruzHuaripampa,0,nacional,15
2021,setiembre,Aventura,exonerado,Independencia,Huari,Huaripampa,lagunaLlaca,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,octubre,convencional,Conboleto ,Independencia,Yungay,Llanganuco,Llaca,trekkingSantaCruzHuaripampa,2419,local,75
2021,octubre,convencional,Conboleto ,Independencia,Yungay,Llanganuco,Llaca,trekkingSantaCruzHuaripampa,12933,nacional,15
2021,octubre,convencional,exonerado,Independencia,Yungay,Llanganuco,Llaca,trekkingSantaCruzHuaripampa,776,extranjero,150
2021,octubre,convencional,exonerado,Independencia,Yungay,Llanganuco,Llaca,trekkingSantaCruzHuaripampa,1236,local,75
2021,octubre,convencional,Conboleto ,Shilla,Yungay,Llanganuco,Puntaolimpica,Turismo,0,nacional,15
2021,octubre,convencional,Conboleto ,Shilla,Yungay,Llanganuco,Puntaolimpica,Turismo,0,extranjero,150
2021,octubre,Aventura,exonerado,Shilla,Yungay,Llanganuco,Puntaolimpica,Turismo,0,local,75
2021,octubre,Aventura,exonerado,Shilla,Yungay,Llanganuco,Puntaolimpica,Turismo,1,nacional,15
2021,octubre,Aventura,Conboleto ,Shilla,Yungay,Llanganuco,Ulta,Turismo,72,extranjero,150
2021,octubre,Aventura,Conboleto ,Shilla,Yungay,Llanganuco,Ulta,Turismo,0,local,75
2021,octubre,Aventura,exonerado,Shilla,Yungay,Llanganuco,Ulta,Turismo,0,nacional,15
2021,octubre,Aventura,exonerado,Shilla,Yungay,Llanganuco,Ulta,Turismo,6,extranjero,150
2021,octubre,convencional,Conboleto ,Chavin ,Recuay,carpa,Lagunaquerocoha,Alpinismo,705,local,75
2021,octubre,convencional,Conboleto ,Chavin ,Recuay,carpa,Lagunaquerocoha,Alpinismo,4309,nacional,15
2021,octubre,convencional,exonerado,Chavin ,Recuay,carpa,Lagunaquerocoha,Alpinismo,404,extranjero,150
2021,octubre,convencional,exonerado,Chavin ,Recuay,carpa,Lagunaquerocoha,Alpinismo,797,local,75
2021,octubre,convencional,Conboleto ,Caraz,Recuay,carpa,LagunaParon,Turismo,0,nacional,15
2021,octubre,convencional,Conboleto ,Caraz,Recuay,carpa,LagunaParon,Turismo,0,extranjero,150
2021,octubre,Aventura,exonerado,Caraz,Huaraz,Ishinca,LagunaParon,Turismo,0,local,75
2021,octubre,Aventura,exonerado,Caraz,Huaraz,Ishinca,LagunaParon,Turismo,0,nacional,15
2021,octubre,Aventura,Conboleto ,Caraz,Huaraz,Ishinca,Paron,escaladaalosnevadosdeIshinca,0,extranjero,150
2021,octubre,Aventura,Conboleto ,Caraz,Huaraz,Ishinca,Paron,escaladaalosnevadosdeIshinca,0,local,75
2021,octubre,Aventura,exonerado,Caraz,Huaraz,Ishinca,Paron,escaladaalosnevadosdeIshinca,0,nacional,15
2021,octubre,Aventura,exonerado,Caraz,Huaraz,Ishinca,Paron,escaladaalosnevadosdeIshinca,0,extranjero,150
2021,octubre,convencional,Conboleto ,Cashapampa,Huari,Purhuay,Cashapampa,Turismo,0,local,75
2021,octubre,convencional,Conboleto ,Cashapampa,Huari,Purhuay,Cashapampa,Turismo,0,nacional,15
2021,octubre,convencional,exonerado,Cashapampa,Huari,Purhuay,Cashapampa,Turismo,0,extranjero,150
2021,octubre,convencional,exonerado,Cashapampa,Huari,Purhuay,Cashapampa,Turismo,0,local,75
2021,octubre,convencional,Conboleto ,SanMarcos,Huari,Purhuay,Huaripampa,Turismo,0,nacional,15
2021,octubre,convencional,Conboleto ,SanMarcos,Huari,Purhuay,Huaripampa,Turismo,0,extranjero,150
2021,octubre,convencional,exonerado,SanMarcos,Huaraz,Quillcayhuanca,Huaripampa,Turismo,461,local,75
2021,octubre,convencional,exonerado,SanMarcos,Huaraz,Quillcayhuanca,Huaripampa,Turismo,214,nacional,15
2021,octubre,convencional,Conboleto ,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna317,TrekingQuillcayhuanca Cojup,404,extranjero,150
2021,octubre,convencional,Conboleto ,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna318,TrekingQuillcayhuanca Cojup,2,local,75
2021,octubre,convencional,exonerado,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna319,TrekingQuillcayhuanca Cojup,0,nacional,15
2021,octubre,convencional,exonerado,Yungay,Huaraz,Quillcayhuanca,lagunaChinancochaylaguna320,TrekingQuillcayhuanca Cojup,41,extranjero,150
2021,octubre,Aventura,Conboleto ,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,local,75
2021,octubre,Aventura,Conboleto ,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,nacional,15
2021,octubre,Aventura,exonerado,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,extranjero,150
2021,octubre,Aventura,exonerado,Yungay,Huaraz,Quillcayhuanca,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,local,75
2021,octubre,Aventura,Conboleto ,Catac,Huaraz,Quillcayhuanca,Pastoruri,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,15
2021,octubre,Aventura,Conboleto ,Catac,Huaraz,Quillcayhuanca,Pastoruri,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,150
2021,octubre,convencional,exonerado,Catac,Huaraz,Llaca,Pastoruri,escaladadelnevadoOcshapalcayalnevadoVallunaraju,208,local,75
2021,octubre,convencional,exonerado,Catac,Huaraz,Llaca,Pastoruri,escaladadelnevadoOcshapalcayalnevadoVallunaraju,119,nacional,15
2021,octubre,convencional,Conboleto ,Huaraz,Huaraz,Llaca,PNH,Turismo,60,extranjero,150
2021,octubre,convencional,Conboleto ,Huaraz,Huaraz,Llaca,PNH,Turismo,2,local,75
2021,octubre,convencional,exonerado,Huaraz,Huaraz,Llaca,PNH,Turismo,0,nacional,15
2021,octubre,convencional,exonerado,Huaraz,Huaraz,Llaca,PNH,Turismo,0,extranjero,150
2021,octubre,Aventura,Conboleto ,Acopalca,Huaraz,Llaca,lagunaPurhuay,escaladaalnevadoContrahierbas,0,local,75
2021,octubre,Aventura,Conboleto ,Acopalca,Huaraz,Llaca,lagunaPurhuay,escaladaalnevadoContrahierbas,0,nacional,15
2021,octubre,Aventura,exonerado,Acopalca,Huaraz,Llaca,lagunaPurhuay,escaladaalnevadoContrahierbas,0,extranjero,150
2021,octubre,Aventura,exonerado,Acopalca,Huaraz,Llaca,lagunaPurhuay,escaladaalnevadoContrahierbas,0,local,75
2021,octubre,Aventura,Conboleto ,Independencia,Huaraz,Llaca,LagunaChurup,Turismo,0,nacional,15
2021,octubre,Aventura,Conboleto ,Independencia,Huaraz,Llaca,LagunaChurup,Turismo,0,extranjero,150
2021,octubre,convencional,exonerado,Independencia,Carhuaz,Ulta,LagunaChurup,Turismo,1326,local,75
2021,octubre,convencional,exonerado,Independencia,Carhuaz,Ulta,LagunaChurup,Turismo,713,nacional,15
2021,octubre,convencional,Conboleto ,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,69,extranjero,150
2021,octubre,convencional,Conboleto ,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,25,local,75
2021,octubre,convencional,exonerado,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,0,nacional,15
2021,octubre,convencional,exonerado,Independencia,Carhuaz,Ulta,Quillcayhuanca,Turismo,0,extranjero,150
2021,octubre,Aventura,Conboleto ,Independencia,Carhuaz,Ulta,lagunaLlaca,escaladaalnevadoArtesonraju,0,local,75
2021,octubre,Aventura,Conboleto ,Independencia,Carhuaz,Ulta,lagunaLlaca,escaladaalnevadoArtesonraju,0,nacional,15
2021,octubre,Aventura,exonerado,Independencia,Carhuaz,Ulta,lagunaLlaca,escaladaalnevadoArtesonraju,0,extranjero,150
2021,octubre,Aventura,exonerado,Independencia,Carhuaz,Ulta,lagunaLlaca,escaladaalnevadoArtesonraju,0,local,75
2021,octubre,Aventura,Conboleto ,Independencia,Carhuaz,Ulta,Llaca,trekking Santa Cruz - Huaripampa,0,nacional,15
2021,octubre,Aventura,Conboleto ,Independencia,Carhuaz,Ulta,Llaca,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,octubre,convencional,exonerado,Independencia,Huaraz,Querococha,Llaca,trekkingSantaCruzHuaripampa,0,local,75
2021,octubre,convencional,exonerado,Independencia,Huaraz,Querococha,Llaca,trekkingSantaCruzHuaripampa,0,nacional,15
2021,octubre,convencional,Conboleto ,Shilla,Huaraz,Querococha,Puntaolimpica,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,octubre,convencional,Conboleto ,Shilla,Huaraz,Querococha,Puntaolimpica,trekkingSantaCruzHuaripampa,0,local,75
2021,octubre,convencional,exonerado,Shilla,Huaraz,Querococha,Puntaolimpica,trekkingSantaCruzHuaripampa,0,nacional,15
2021,octubre,convencional,exonerado,Shilla,Huaraz,Querococha,Puntaolimpica,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,octubre,convencional,Conboleto ,Shilla,Huaylas,Paron,Ulta,Turismo,0,local,75
2021,octubre,convencional,Conboleto ,Shilla,Huaylas,Paron,Ulta,Turismo,0,nacional,15
2021,octubre,convencional,exonerado,Shilla,Huaylas,Paron,Ulta,Turismo,0,extranjero,150
2021,octubre,convencional,exonerado,Shilla,Huaylas,Paron,Ulta,Turismo,0,local,75
2021,octubre,convencional,Conboleto ,Chavin ,Huaylas,Paron,Lagunaquerocoha,Turismo,0,nacional,15
2021,octubre,convencional,Conboleto ,Chavin ,Huaylas,Paron,Lagunaquerocoha,Turismo,0,extranjero,150
2021,octubre,Aventura,exonerado,Chavin ,Huaylas,Paron,Lagunaquerocoha,Turismo,0,local,75
2021,octubre,Aventura,exonerado,Chavin ,Huaylas,Paron,Lagunaquerocoha,Turismo,0,nacional,15
2021,octubre,Aventura,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,Alpinismo,0,extranjero,150
2021,octubre,Aventura,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,Alpinismo,0,local,75
2021,octubre,Aventura,exonerado,Caraz,Huaylas,Paron,LagunaParon,Alpinismo,0,nacional,15
2021,octubre,Aventura,exonerado,Caraz,Huaylas,Paron,LagunaParon,Alpinismo,0,extranjero,150
2021,octubre,Aventura,Conboleto ,Caraz,Sihuas,Cashapampa,Paron,Turismo,0,local,75
2021,octubre,Aventura,Conboleto ,Caraz,Sihuas,Cashapampa,Paron,Turismo,0,nacional,15
2021,octubre,Aventura,exonerado,Caraz,Sihuas,Cashapampa,Paron,Turismo,70,extranjero,150
2021,octubre,Aventura,exonerado,Caraz,Sihuas,Cashapampa,Paron,Turismo,0,local,75
2021,octubre,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,escaladaalosnevadosdeIshinca,0,nacional,15
2021,octubre,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,escaladaalosnevadosdeIshinca,0,extranjero,150
2021,octubre,Aventura,exonerado,Cashapampa,Huari,Huaripampa,Cashapampa,escaladaalosnevadosdeIshinca,0,local,75
2021,octubre,Aventura,exonerado,Cashapampa,Huari,Huaripampa,Cashapampa,escaladaalosnevadosdeIshinca,1,nacional,15
2021,octubre,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,12,extranjero,150
2021,octubre,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,0,local,75
2021,octubre,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,0,nacional,15
2021,octubre,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,0,extranjero,150
2021,noviembre,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna321,Turismo,1452,local,75
2021,noviembre,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna322,Turismo,5401,nacional,15
2021,noviembre,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna323,Turismo,672,extranjero,150
2021,noviembre,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna324,Turismo,1236,local,75
2021,noviembre,convencional,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,TrekingQuillcayhuanca Cojup,0,nacional,15
2021,noviembre,convencional,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,TrekingQuillcayhuanca Cojup,0,extranjero,150
2021,noviembre,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,TrekingQuillcayhuanca Cojup,0,local,75
2021,noviembre,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,TrekingQuillcayhuanca Cojup,6,nacional,15
2021,noviembre,Aventura,Conboleto ,Catac,Yungay,Llanganuco,Pastoruri,Turismo,119,extranjero,150
2021,noviembre,Aventura,Conboleto ,Catac,Yungay,Llanganuco,Pastoruri,Turismo,0,local,75
2021,noviembre,Aventura,exonerado,Catac,Yungay,Llanganuco,Pastoruri,Turismo,0,nacional,15
2021,noviembre,Aventura,exonerado,Catac,Yungay,Llanganuco,Pastoruri,Turismo,12,extranjero,150
2021,noviembre,convencional,Conboleto ,Huaraz,Recuay,carpa,PNH,escaladadelnevadoOcshapalcayalnevadoVallunaraju,495,local,75
2021,noviembre,convencional,Conboleto ,Huaraz,Recuay,carpa,PNH,escaladadelnevadoOcshapalcayalnevadoVallunaraju,2796,nacional,15
2021,noviembre,convencional,exonerado,Huaraz,Recuay,carpa,PNH,escaladadelnevadoOcshapalcayalnevadoVallunaraju,332,extranjero,150
2021,noviembre,convencional,exonerado,Huaraz,Recuay,carpa,PNH,escaladadelnevadoOcshapalcayalnevadoVallunaraju,308,local,75
2021,noviembre,convencional,Conboleto ,Acopalca,Recuay,carpa,lagunaPurhuay,Turismo,0,nacional,15
2021,noviembre,convencional,Conboleto ,Acopalca,Recuay,carpa,lagunaPurhuay,Turismo,0,extranjero,150
2021,noviembre,Aventura,exonerado,Acopalca,Huaraz,Ishinca,lagunaPurhuay,Turismo,0,local,75
2021,noviembre,Aventura,exonerado,Acopalca,Huaraz,Ishinca,lagunaPurhuay,Turismo,0,nacional,15
2021,noviembre,Aventura,Conboleto ,Independencia,Huaraz,Ishinca,LagunaChurup,escaladaalnevadoContrahierbas,0,extranjero,150
2021,noviembre,Aventura,Conboleto ,Independencia,Huaraz,Ishinca,LagunaChurup,escaladaalnevadoContrahierbas,0,local,75
2021,noviembre,Aventura,exonerado,Independencia,Huaraz,Ishinca,LagunaChurup,escaladaalnevadoContrahierbas,0,nacional,15
2021,noviembre,Aventura,exonerado,Independencia,Huaraz,Ishinca,LagunaChurup,escaladaalnevadoContrahierbas,0,extranjero,150
2021,noviembre,convencional,Conboleto ,Independencia,Huari,Purhuay,Quillcayhuanca,Turismo,0,local,75
2021,noviembre,convencional,Conboleto ,Independencia,Huari,Purhuay,Quillcayhuanca,Turismo,0,nacional,15
2021,noviembre,convencional,exonerado,Independencia,Huari,Purhuay,Quillcayhuanca,Turismo,0,extranjero,150
2021,noviembre,convencional,exonerado,Independencia,Huari,Purhuay,Quillcayhuanca,Turismo,484,local,75
2021,noviembre,convencional,Conboleto ,Independencia,Huari,Purhuay,lagunaLlaca,Turismo,39,nacional,15
2021,noviembre,convencional,Conboleto ,Independencia,Huari,Purhuay,lagunaLlaca,Turismo,0,extranjero,150
2021,noviembre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,lagunaLlaca,Turismo,317,local,75
2021,noviembre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,lagunaLlaca,Turismo,125,nacional,15
2021,noviembre,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Llaca,escaladaalnevadoArtesonraju,243,extranjero,150
2021,noviembre,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Llaca,escaladaalnevadoArtesonraju,0,local,75
2021,noviembre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Llaca,escaladaalnevadoArtesonraju,0,nacional,15
2021,noviembre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Llaca,escaladaalnevadoArtesonraju,0,extranjero,150
2021,noviembre,Aventura,Conboleto ,Shilla,Huaraz,Quillcayhuanca,Puntaolimpica,trekking Santa Cruz - Huaripampa,0,local,75
2021,noviembre,Aventura,Conboleto ,Shilla,Huaraz,Quillcayhuanca,Puntaolimpica,trekkingSantaCruzHuaripampa,0,nacional,15
2021,noviembre,Aventura,exonerado,Shilla,Huaraz,Quillcayhuanca,Puntaolimpica,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,noviembre,Aventura,exonerado,Shilla,Huaraz,Quillcayhuanca,Puntaolimpica,trekkingSantaCruzHuaripampa,0,local,75
2021,noviembre,Aventura,Conboleto ,Shilla,Huaraz,Quillcayhuanca,Ulta,trekkingSantaCruzHuaripampa,0,nacional,15
2021,noviembre,Aventura,Conboleto ,Shilla,Huaraz,Quillcayhuanca,Ulta,trekkingSantaCruzHuaripampa,0,extranjero,150
2021,noviembre,convencional,exonerado,Shilla,Huaraz,Llaca,Ulta,trekkingSantaCruzHuaripampa,239,local,75
2021,noviembre,convencional,exonerado,Shilla,Huaraz,Llaca,Ulta,trekkingSantaCruzHuaripampa,38,nacional,15
2021,noviembre,convencional,Conboleto ,Chavin ,Huaraz,Llaca,Lagunaquerocoha,Turismo,47,extranjero,150
2021,noviembre,convencional,Conboleto ,Chavin ,Huaraz,Llaca,Lagunaquerocoha,Turismo,0,local,75
2021,noviembre,convencional,exonerado,Chavin ,Huaraz,Llaca,Lagunaquerocoha,Turismo,0,nacional,15
2021,noviembre,convencional,exonerado,Chavin ,Huaraz,Llaca,Lagunaquerocoha,Turismo,0,extranjero,150
2021,noviembre,Aventura,Conboleto ,Caraz,Huaraz,Llaca,LagunaParon,Turismo,0,local,75
2021,noviembre,Aventura,Conboleto ,Caraz,Huaraz,Llaca,LagunaParon,Turismo,0,nacional,15
2021,noviembre,Aventura,exonerado,Caraz,Huaraz,Llaca,LagunaParon,Turismo,0,extranjero,150
2021,noviembre,Aventura,exonerado,Caraz,Huaraz,Llaca,LagunaParon,Turismo,0,local,75
2021,noviembre,Aventura,Conboleto ,Caraz,Huaraz,Llaca,Paron,Alpinismo,0,nacional,15
2021,noviembre,Aventura,Conboleto ,Caraz,Huaraz,Llaca,Paron,Alpinismo,0,extranjero,150
2021,noviembre,convencional,exonerado,Caraz,Carhuaz,Ulta,Paron,Alpinismo,785,local,75
2021,noviembre,convencional,exonerado,Caraz,Carhuaz,Ulta,Paron,Alpinismo,431,nacional,15
2021,noviembre,convencional,Conboleto ,Cashapampa,Carhuaz,Ulta,Cashapampa,Turismo,70,extranjero,150
2021,noviembre,convencional,Conboleto ,Cashapampa,Carhuaz,Ulta,Cashapampa,Turismo,7,local,75
2021,noviembre,convencional,exonerado,Cashapampa,Carhuaz,Ulta,Cashapampa,Turismo,0,nacional,15
2021,noviembre,convencional,exonerado,Cashapampa,Carhuaz,Ulta,Cashapampa,Turismo,0,extranjero,150
2021,noviembre,Aventura,Conboleto ,SanMarcos,Carhuaz,Ulta,Huaripampa,escaladaalosnevadosdeIshinca,0,local,75
2021,noviembre,Aventura,Conboleto ,SanMarcos,Carhuaz,Ulta,Huaripampa,escaladaalosnevadosdeIshinca,0,nacional,15
2021,noviembre,Aventura,exonerado,SanMarcos,Carhuaz,Ulta,Huaripampa,escaladaalosnevadosdeIshinca,0,extranjero,150
2021,noviembre,Aventura,exonerado,SanMarcos,Carhuaz,Ulta,Huaripampa,escaladaalosnevadosdeIshinca,0,local,75
2021,noviembre,Aventura,Conboleto ,Yungay,Carhuaz,Ulta,lagunaChinancochaylaguna325,Turismo,0,nacional,15
2021,noviembre,Aventura,Conboleto ,Yungay,Carhuaz,Ulta,lagunaChinancochaylaguna326,Turismo,0,extranjero,150
2021,noviembre,convencional,exonerado,Yungay,Huaraz,Querococha,lagunaChinancochaylaguna327,Turismo,0,local,75
2021,noviembre,convencional,exonerado,Yungay,Huaraz,Querococha,lagunaChinancochaylaguna328,Turismo,0,nacional,15
2021,noviembre,convencional,Conboleto ,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,extranjero,150
2021,noviembre,convencional,Conboleto ,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,local,75
2021,noviembre,convencional,exonerado,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,nacional,15
2021,noviembre,convencional,exonerado,Yungay,Huaraz,Querococha,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,extranjero,150
2021,noviembre,convencional,Conboleto ,Catac,Huaylas,Paron,Pastoruri,TrekingQuillcayhuanca Cojup,0,local,75
2021,noviembre,convencional,Conboleto ,Catac,Huaylas,Paron,Pastoruri,TrekingQuillcayhuanca Cojup,0,nacional,15
2021,noviembre,convencional,exonerado,Catac,Huaylas,Paron,Pastoruri,TrekingQuillcayhuanca Cojup,0,extranjero,150
2021,noviembre,convencional,exonerado,Catac,Huaylas,Paron,Pastoruri,TrekingQuillcayhuanca Cojup,0,local,75
2021,noviembre,convencional,Conboleto ,Huaraz,Huaylas,Paron,PNH,Turismo,0,nacional,15
2021,noviembre,convencional,Conboleto ,Huaraz,Huaylas,Paron,PNH,Turismo,0,extranjero,150
2021,noviembre,Aventura,exonerado,Huaraz,Huaylas,Paron,PNH,Turismo,0,local,75
2021,noviembre,Aventura,exonerado,Huaraz,Huaylas,Paron,PNH,Turismo,0,nacional,15
2021,noviembre,Aventura,Conboleto ,Acopalca,Huaylas,Paron,lagunaPurhuay,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,150
2021,noviembre,Aventura,Conboleto ,Acopalca,Huaylas,Paron,lagunaPurhuay,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,local,75
